datetime,EventName, EventType
2025-09-30 15:30:11.131,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.142,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.153,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.164,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.179,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.189,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.200,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.212,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.223,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.234,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.245,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.256,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.268,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.279,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.290,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.301,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.313,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.324,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.334,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.346,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.360,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.371,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.382,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.392,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.403,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.416,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.426,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.437,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.519,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.530,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.540,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.552,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.563,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.574,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.585,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.596,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.608,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.619,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.629,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.640,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.655,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.666,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.677,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.691,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.702,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.714,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.729,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.744,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.756,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.766,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.777,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.788,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.799,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.811,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.822,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.832,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.843,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.855,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.866,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.877,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.888,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.899,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.911,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.922,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.932,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.943,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.955,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.966,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.977,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.987,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:11.998,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.010,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.021,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.032,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.042,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.054,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.065,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.086,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.096,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.109,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.119,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.130,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.141,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.152,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.164,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.174,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.186,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.196,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.212,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.223,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.234,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.246,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.258,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.269,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.279,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.290,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.301,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.313,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.324,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.335,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.346,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.357,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.368,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.379,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.390,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.400,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.412,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.423,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.434,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.445,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.456,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.538,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.549,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.560,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.571,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.581,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.592,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.603,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.615,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.626,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.637,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.671,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.682,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.693,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.704,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.716,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.727,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.742,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.757,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.768,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.779,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.790,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.801,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.813,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.823,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.834,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.846,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.860,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.871,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.882,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.892,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.903,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.916,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.927,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.938,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.949,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.960,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.971,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.981,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:12.992,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.003,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.016,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.027,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.038,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.049,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.060,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.071,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.082,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.093,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.103,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.116,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.127,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.137,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.149,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.160,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.170,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.181,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.192,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.203,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.215,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.226,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.240,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.252,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.262,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.273,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.284,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.294,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.307,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.318,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.330,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.341,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.352,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.364,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.374,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.386,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.396,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.408,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.419,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.430,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.441,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.452,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.464,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.479,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.489,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.601,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.613,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.623,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.634,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.646,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.657,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.668,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.679,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.690,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.700,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.712,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.723,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.734,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.745,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.760,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.771,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.782,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.793,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.803,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.816,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.827,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.837,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.849,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.860,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.870,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.881,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.892,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.903,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.915,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.926,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.937,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.948,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.959,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.970,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.981,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:13.992,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.002,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.015,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.026,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.037,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.048,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.059,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.069,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.080,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.091,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.102,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.114,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.124,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.136,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.147,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.158,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.169,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.180,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.190,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.201,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.213,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.224,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.235,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.246,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.258,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.272,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.283,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.294,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.304,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.317,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.332,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.343,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.354,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.366,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.376,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.387,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.398,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.411,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.422,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.432,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.443,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.455,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.466,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.477,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.487,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.498,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.510,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.521,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.532,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.611,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.621,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.632,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.643,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.654,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.666,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.676,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.687,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.698,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.710,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.721,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.731,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.743,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.754,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.765,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.776,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.790,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.801,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.813,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.824,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.834,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.846,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.857,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.872,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.882,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.893,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.904,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.916,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.927,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.938,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.949,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.960,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.971,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.981,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:14.992,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:15.003,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:15.015,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:15.026,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:15.037,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
